CEMETERY|SITECODE|PERIOD|LU_INT|E_DATE|L_DATE|CONTEXT|SEX|AGE|BONE_GP|BONES_PRESENT
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10689|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10690|MALE|ADULT 18-25 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10695|FEMALE?|ADULT 36-45 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10696|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10696|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10696|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10696|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10696|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10699|UNSEXED CHILD|SUB-ADULT 12-17 YEARS|Lower Limbs|P. Prox. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10705|FEMALE|ADULT 26-35 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|P. Prox. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|P. Int. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|P. Dist. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10723|MALE?|ADULT 36-45 YEARS|Lower Limbs|Sesamoids (Hallux) Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|P. Prox. Phalanges R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10731|FEMALE|ADULT >46 YEARS|Lower Limbs|P. Prox. Phalanges L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|P. Prox. Phalanges R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10734|MALE|ADULT 36-45 YEARS|Lower Limbs|P. Prox. Phalanges L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10739|MALE?|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10756|UNSEXED CHILD|SUB-ADULT 6-11 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10770|UNSEXED CHILD|SUB-ADULT 1-5 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10774|MALE|ADULT 36-45 YEARS|Lower Limbs|Pubis L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Ischium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Pubis R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Femur R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Femur L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Patella R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Patella L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Tibia R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Tibia L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Fibula R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Fibula L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Calcaneum R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Calcaneum L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Talus R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Talus L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Tarsals R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Tarsals L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|Metatarsals 1-5 L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|P. Prox. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10786|FEMALE|ADULT 36-45 YEARS|Lower Limbs|P. Dist. Phalanges Unsided
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Lower Limbs|Ilium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Lower Limbs|Ilium L
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Lower Limbs|Ischium R
Medieval-Guildhall Yard|GYE92|11|OA115|1140|1230|10792|MALE|ADULT 26-35 YEARS|Lower Limbs|Ischium L
